formal_vector_id,candidate_q_vector_id,W,K,qP,qC,qT,qV,request_role,archetype,center_id,step_id,left_out_year,N,n11,n10,n01,n00,retention,target_marginal,lift,delta,nonanchor_target_rate,delta_nonanchor,joint_rate,independence_expected_joint_rate,joint_excess,selection_path_not_independently_confirmed
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2025,1272864,8889,26902,159167,1077906,0.248358525886396,0.13202981622545693,1.8810790849113483,0.11632870966093908,0.12866419362479012,0.11969433226160589,0.006983464062146467,0.0037124776508136994,0.0032709864113327674,true
R0T15_67d6724c4be0c280defb,W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,center,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2026,1371025,10326,34422,170965,1155312,0.23075891659962455,0.13223026567713936,1.7451293424990775,0.0985286509224852,0.1289059525272624,0.10185296407236216,0.007531591327656316,0.004315778288886513,0.003215813038769803,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2016,1460423,132775,155269,176618,995761,0.46095388204579857,0.21185163476609173,2.1758334909935626,0.24910224727970684,0.15064923544348713,0.31030464660231144,0.09091544025258436,0.04178419011790702,0.04913125013467733,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2017,1382139,128702,149483,168685,935269,0.46264895662958105,0.21516432138880387,2.1502122361335654,0.24748463524077718,0.15280075075591917,0.3098482058736619,0.09311798596233808,0.04330641617488863,0.04981156978744945,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2018,1331985,126491,147434,159546,898514,0.46177238295153783,0.21474491079103744,2.15032980875098,0.2470274721605004,0.15079107044969095,0.3109813125018469,0.0949642826308104,0.044162659255498324,0.05080162337531208,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2019,1319935,113235,132710,161991,911999,0.4604078147553315,0.20851481322943932,2.208034084603484,0.25189300152589217,0.15083101332414642,0.30957680143118504,0.08578831533370962,0.038852803918158436,0.04693551141555118,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2020,1312909,124906,145826,157821,884356,0.46136400573260644,0.2153439423448236,2.142451748161267,0.24602006338778284,0.1514339694696774,0.30993003626292903,0.09513682974219843,0.04440558804829488,0.050731241693903556,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2021,1303692,119611,138007,156357,889717,0.4642959731074692,0.21168190032615067,2.1933664257175565,0.25261407278131853,0.1494703051600556,0.31482566794741357,0.09174789750953447,0.04182971729382576,0.04991818021570871,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2022,1292083,116628,135718,155101,884636,0.4621749502666973,0.21030305328682444,2.1976616270822955,0.2518718969798729,0.14917330055581363,0.3130016497108837,0.09026355118053561,0.0410725427737359,0.04919100840679971,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2023,1282684,103634,123507,155856,899687,0.4562540448443918,0.2023023597394214,2.255307577390974,0.2539516851049704,0.14765480894667485,0.308599235897717,0.08079464622619445,0.035824225057435745,0.044970421168758705,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2024,1276788,126287,146453,153567,850481,0.46303072523282246,0.21918595726150308,2.1125017816738905,0.24384476797131938,0.15294786703424537,0.31008285819857706,0.09890992083258927,0.046821224810620364,0.05208869602196891,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2025,1271994,105031,127253,153719,885991,0.4521663136505312,0.2034207708526927,2.222812900350121,0.24874554279783853,0.14784795760356254,0.30431835604696866,0.08257193037074075,0.037147494671159506,0.04542443569958124,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,C_GIVEN_P,2026,1369598,130450,151030,166919,921199,0.46344322864857185,0.21712137430107228,2.134489200524018,0.24632185434749956,0.1534015612277345,0.3100416674208374,0.09524692647039497,0.04462281957060818,0.05062410689978679,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2016,1503142,34615,98160,186802,1183565,0.26070419883261153,0.14730278310365888,1.7698524993187033,0.11340141572895265,0.13631530823494728,0.12438889059766425,0.023028429782415767,0.013011496602841453,0.010016933179574314,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2017,1408821,33434,95268,174447,1105672,0.25977840282202297,0.14755671586383223,1.7605325606579016,0.11222168695819074,0.1362740495219585,0.12350435330006446,0.02373190064600116,0.013479955540914664,0.010251945105086495,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2018,1370135,32827,93664,167487,1076157,0.2595204401894206,0.14620019195188796,1.7751032794459287,0.11332024823753264,0.1346743923502224,0.1248460478391982,0.0239589529498918,0.013497216318235984,0.010461736631655815,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2019,1358203,29915,83320,171017,1073951,0.2641851017794851,0.14793959371316365,1.7857633318346606,0.11624550806632147,0.1373665829161874,0.12681851886329773,0.02202542624335243,0.012333899935510439,0.00969152630784199,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2020,1351632,32380,92526,165388,1061338,0.25923494467839814,0.14631793269173857,1.771723669883665,0.11291701198665957,0.13482065269669022,0.12441429198170792,0.023956224771239508,0.01352142276950701,0.010434802001732498,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2021,1342454,31585,88026,167536,1055307,0.26406434190835293,0.14832612514097318,1.7802955592440577,0.11573821676737975,0.13700532284193473,0.1270590190664182,0.02352780802917642,0.013215675288864233,0.010312132740312186,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2022,1332139,30155,86473,165877,1049634,0.25855712178893575,0.14715581482112602,1.7570295954884463,0.11140130696780973,0.13646688512074345,0.1220902366681923,0.022636526668763545,0.012883406589671412,0.009753120079092133,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2023,1323670,27403,76231,167333,1052703,0.2644209429337862,0.14711823944034388,1.7973362374351163,0.11730270349344232,0.1371541495496854,0.1272667933841008,0.020702289845656394,0.011518317727349413,0.00918397211830698,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2024,1316820,32557,93730,160891,1029642,0.2578016739648578,0.14690542367217996,1.7548819337000334,0.11089625029267786,0.13514199102418833,0.12265968294066948,0.024723956197506114,0.014088672133844102,0.010635284063662011,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2025,1312906,27321,77710,166036,1041839,0.2601232017213965,0.14727406227102322,1.766252642931116,0.11284913945037331,0.13746124392010764,0.12266195780128888,0.020809562908540292,0.011781758963998823,0.009027803944541469,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,T_GIVEN_PC,2026,1411498,33958,96492,175206,1105842,0.260314296665389,0.14818582810602637,1.756674710345008,0.11212846855936265,0.13676770893830675,0.12354658772708227,0.024058128314740794,0.013695266501568645,0.010362861813172149,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2016,1462382,10172,24138,229965,1198107,0.2964733313902652,0.16420948835529978,1.8054579815070515,0.13226384303496544,0.16103179671613196,0.13544153467413325,0.006955774893290536,0.0038526373720890543,0.0031031375212014814,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2017,1392260,9836,23366,216956,1142102,0.2962472140232516,0.16289486159194402,1.8186406319271065,0.13335235243130758,0.15963704271635207,0.13661017130689954,0.0070647723844684185,0.003884644530889148,0.0031801278535792702,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2018,1332392,9498,23040,201994,1097860,0.29190484971418035,0.1587310641312767,1.8389900635502816,0.13317378558290366,0.15539745232926158,0.13650739738491877,0.007128532744117347,0.003876330212657747,0.0032522025314595995,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2019,1319218,8843,20800,208194,1081381,0.29831663461862834,0.16451943499861282,1.8132607531817968,0.13379719962001552,0.16144388655177094,0.1368727480668574,0.006703213570463714,0.0036967730971407906,0.0030064404733229234,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2020,1312892,9442,22672,213272,1067506,0.2940150713084636,0.16963619246670708,1.7332095647346435,0.12437887884175652,0.16651753855859486,0.12749753274986875,0.0071917568238667,0.004149386762106732,0.0030423700617599686,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2021,1304537,9180,22143,207191,1066023,0.29307537592184657,0.16586037804983683,1.7670005300107592,0.12721499787200974,0.16273069570394294,0.13034468021790363,0.007036979403420524,0.003982443289577098,0.003054536113843426,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2022,1293526,8685,21192,194306,1069343,0.29069183652977204,0.15692842664159823,1.8523848275983168,0.1337634098881738,0.1537658004714917,0.13692603605828035,0.006714205976532362,0.00362462803435805,0.003089577942174312,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2023,1285175,7977,19173,194246,1063779,0.2938121546961326,0.1573505553718365,1.8672457431231968,0.13646159932429608,0.15440551658353371,0.13940663811259887,0.006206936798490478,0.00332411350854581,0.002882823289944668,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2024,1277549,9552,22703,207101,1038193,0.2961401333126647,0.1695848848067667,1.7462649082794215,0.126555248505898,0.16630691226328884,0.12983322104937586,0.0074768169361801385,0.0042816052139231136,0.003195211722257025,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2025,1272864,8514,18518,205391,1040441,0.31496004735128735,0.16805016089700078,1.8742025932621913,0.14690988645428657,0.16486251757861414,0.1500975297726732,0.006688852854664756,0.003568905986317254,0.003119946868347502,true
R0T15_91a5b343f0936218f031,W250_K3_P20_C20_T20_V25,250,3,0.2,0.2,0.2,0.25,immediate_neighbor,PCVT_depletion_W250,W250_K3_P20_C20_T20_V30,V_GIVEN_PCT,2026,1371025,10021,23635,221034,1116335,0.297747801283575,0.1685271968053099,1.766764100559665,0.12922060447826508,0.16527525312759606,0.13247254815597892,0.0073091300304516695,0.004137015251858653,0.0031721147785930166,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2016,1460423,132775,155269,176618,995761,0.46095388204579857,0.21185163476609173,2.1758334909935626,0.24910224727970684,0.15064923544348713,0.31030464660231144,0.09091544025258436,0.04178419011790702,0.04913125013467733,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2017,1382139,128702,149483,168685,935269,0.46264895662958105,0.21516432138880387,2.1502122361335654,0.24748463524077718,0.15280075075591917,0.3098482058736619,0.09311798596233808,0.04330641617488863,0.04981156978744945,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2018,1331985,126491,147434,159546,898514,0.46177238295153783,0.21474491079103744,2.15032980875098,0.2470274721605004,0.15079107044969095,0.3109813125018469,0.0949642826308104,0.044162659255498324,0.05080162337531208,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2019,1319935,113235,132710,161991,911999,0.4604078147553315,0.20851481322943932,2.208034084603484,0.25189300152589217,0.15083101332414642,0.30957680143118504,0.08578831533370962,0.038852803918158436,0.04693551141555118,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2020,1312909,124906,145826,157821,884356,0.46136400573260644,0.2153439423448236,2.142451748161267,0.24602006338778284,0.1514339694696774,0.30993003626292903,0.09513682974219843,0.04440558804829488,0.050731241693903556,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2021,1303692,119611,138007,156357,889717,0.4642959731074692,0.21168190032615067,2.1933664257175565,0.25261407278131853,0.1494703051600556,0.31482566794741357,0.09174789750953447,0.04182971729382576,0.04991818021570871,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2022,1292083,116628,135718,155101,884636,0.4621749502666973,0.21030305328682444,2.1976616270822955,0.2518718969798729,0.14917330055581363,0.3130016497108837,0.09026355118053561,0.0410725427737359,0.04919100840679971,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2023,1282684,103634,123507,155856,899687,0.4562540448443918,0.2023023597394214,2.255307577390974,0.2539516851049704,0.14765480894667485,0.308599235897717,0.08079464622619445,0.035824225057435745,0.044970421168758705,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2024,1276788,126287,146453,153567,850481,0.46303072523282246,0.21918595726150308,2.1125017816738905,0.24384476797131938,0.15294786703424537,0.31008285819857706,0.09890992083258927,0.046821224810620364,0.05208869602196891,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2025,1271994,105031,127253,153719,885991,0.4521663136505312,0.2034207708526927,2.222812900350121,0.24874554279783853,0.14784795760356254,0.30431835604696866,0.08257193037074075,0.037147494671159506,0.04542443569958124,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,C_GIVEN_P,2026,1369598,130450,151030,166919,921199,0.46344322864857185,0.21712137430107228,2.134489200524018,0.24632185434749956,0.1534015612277345,0.3100416674208374,0.09524692647039497,0.04462281957060818,0.05062410689978679,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2016,1503142,57364,75411,320364,1050003,0.43203916399924686,0.25129229307676854,1.7192694559369597,0.18074687092247832,0.23377971010685458,0.19825945389239227,0.038162728471428514,0.022197060699034384,0.01596566777239413,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2017,1408821,55536,73166,299494,980625,0.4315084458671971,0.2520050453535261,1.712300820254825,0.17950340051367103,0.23395793672307028,0.19755050914412683,0.039420196036260104,0.023021770222824273,0.01639842581343583,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2018,1370135,54367,72124,287665,955979,0.42980923543967553,0.24963379520996107,1.7217590073418272,0.18017544022971446,0.231308155710155,0.19850107972952052,0.03968003152973977,0.023046216898264176,0.016633814631475594,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2019,1358203,49399,63836,293215,951753,0.43625204221309666,0.2522553697790389,1.7294063654431944,0.18399667243405776,0.235520109753825,0.20073193245927165,0.03637085177988857,0.021030830293357818,0.015340021486530755,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2020,1351632,53799,71107,283839,942887,0.4307158983555634,0.24980024148584823,1.7242413209595093,0.18091565686971517,0.23137929741441854,0.19933660094114486,0.03980299371426542,0.023084352074404395,0.016718641639861025,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2021,1342454,52143,67468,287203,935640,0.4359381662221702,0.25278035597495335,1.724572957976865,0.18315781024721683,0.23486498266743974,0.20107318355473044,0.03884155434748602,0.022522418763339484,0.016319135584146535,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2022,1332139,50105,66523,284590,930921,0.42961381486435507,0.25124630387669755,1.7099308854915285,0.17836751098765752,0.2341319823514555,0.19548183251289958,0.03761244134433419,0.02199646878331126,0.015615972561022928,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2023,1323670,45426,58208,286794,933242,0.43833104965551845,0.25098400658774467,1.746450124909759,0.18734704306777378,0.23507011268519945,0.203260936970319,0.03431822130893652,0.019650272755833652,0.014667948553102866,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2024,1316820,54074,72213,276003,914530,0.428183423471933,0.2506622013638918,1.7082089806206153,0.17752122210804122,0.23183145700287183,0.19635196646906117,0.041064078613629804,0.02403925929408864,0.017024819319541164,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2025,1312906,45128,59903,284135,923740,0.4296636231207929,0.25078947007630403,1.7132442721381622,0.1788741530444889,0.2352354341301873,0.19442818899060563,0.03437260550260263,0.020062874898571784,0.014309730604030842,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,T_GIVEN_PC,2026,1411498,56299,74151,300338,980710,0.43157531621310846,0.2526656077443964,1.7080888850124079,0.17890970846871207,0.2344471089295639,0.19712820728354455,0.039885993462264915,0.02335123998068471,0.016534753481580206,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2016,1462382,13095,43739,174716,1230832,0.23040785445332018,0.12842813984307794,1.7940605130218958,0.10197971461024224,0.12430454171611358,0.1061033127372066,0.008954568642119501,0.004991229993149185,0.003963338648970316,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2017,1392260,12721,42424,164423,1172692,0.23068274548916493,0.12723485555858818,1.8130467824749628,0.10344788993057674,0.1229684806467656,0.10771426484239932,0.009136942812405728,0.005039551599398349,0.004097391213007379,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2018,1332392,12215,41654,152715,1125808,0.22675379160556164,0.1237848921338465,1.8318373728546504,0.10296889947171514,0.11944642372487628,0.10730736788068536,0.009167722412022888,0.005004659555414755,0.004163062856608133,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2019,1319218,11323,37605,158470,1111820,0.23142168083714845,0.12870730993664428,1.7980461323530494,0.10271437090050417,0.12475104110085099,0.10667063973629747,0.008583115148519805,0.004773578938871462,0.0038095362096483426,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2020,1312892,12230,41099,162019,1097544,0.22933113315456882,0.1327215033681369,1.7279124130960188,0.09660962978643192,0.12863112047591108,0.10070001267865775,0.009315313064593279,0.005391079428558764,0.003924233636034515,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2021,1304537,11805,39870,157789,1095073,0.22844702467343977,0.1300032118675055,1.7572413895917018,0.09844381280593428,0.12594284127062677,0.102504183402813,0.009049187566163321,0.005149655374476421,0.0038995321916869006,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2022,1293526,11189,38425,146834,1097078,0.22552102229209497,0.1221645332215974,1.8460433347133294,0.10335648907049758,0.11804211230376425,0.10747890998833072,0.008650000077308071,0.00468569719607981,0.003964302881228261,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2023,1285175,10082,34912,147718,1092463,0.22407432102058053,0.1227848347501313,1.82493482584046,0.10128948627044923,0.11911003313226053,0.10496428788832,0.007844846032641468,0.0042986992858929,0.0035461467467485684,true
R0T15_1c9720c4f9f1497c6968,W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,immediate_neighbor,PCT_q_decoupled_W250,W250_K3_P20_C20_T25_V20,V_GIVEN_PCT,2024,1277549,12274,41276,157145,1066854,0.22920634920634922,0.13261252601661463,1.7283913977902254,0.09659382318973458,0.12838654279946307,0.10081980640688615,0.009607459283362126,0.005558613225942578,0.004048846057419548,true
