candidate_q_vector_id,W,K,qP,qC,qT,qV,changed_layer,changed_q,role,profile_type,state_name,year,valid_rows,raw_state_days,confirmed_state_days,unique_securities,confirmed_intervals,confirmed_interval_total_duration,step_id,N,n11,n10,n01,n00,anchor_true_count,target_true_count,child_true_count,retention,target_marginal_rate,nonanchor_target_rate,lift,delta,delta_nonanchor
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,C_GIVEN_P,183635,6488,8816,23051,145280,15304,29539,6488,0.4239414532148458,0.16085713507773572,0.13693853182123317,2.635515378350933,0.2630843181371101,0.2870029213936126
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,C_GIVEN_P,188429,27744,28016,22899,109770,55760,50643,27744,0.4975609756097561,0.26876436217355076,0.17260249191597132,1.851290742514676,0.22879661343620533,0.32495848369378477
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,C_GIVEN_P,90825,2325,4239,9699,74562,6564,12024,2325,0.35420475319926875,0.1323864574731627,0.11510663296186847,2.675536153470025,0.22181829572610606,0.2390981202374003
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,T_GIVEN_PC,0,0,0,0,0,0,0,0,,,,,,
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,T_GIVEN_PC,78284,1517,2556,14262,59949,4073,15779,1517,0.3724527375398969,0.2015609830872209,0.19218175203137,1.847841441509176,0.170891754452676,0.18027098550852688
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,T_GIVEN_PC,128438,2409,3875,25009,97145,6284,27418,2409,0.3833545512412476,0.21347264828166118,0.2047333693534391,1.7958017306996632,0.16988190295958644,0.1786211818878085
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,T_GIVEN_PC,140488,6320,13220,20577,100371,19540,26897,6320,0.323439099283521,0.19145407436934114,0.17013096537354896,1.6893821682768821,0.13198502491417985,0.15330813390997203
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,T_GIVEN_PC,147514,2883,4986,28128,111517,7869,31011,2883,0.36637438048036597,0.21022411432135255,0.20142504207096568,1.7427799929760635,0.15615026615901342,0.1649493384094003
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,T_GIVEN_PC,156731,4143,9021,25267,118300,13164,29410,4143,0.31472196900638105,0.18764634947776765,0.17599448341192614,1.6772080559108842,0.1270756195286134,0.1387274855944549
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,T_GIVEN_PC,168340,5809,10338,27569,124624,16147,33378,5809,0.35975723044528396,0.1982772959486753,0.18114499352795463,1.814414649564357,0.16147993449660866,0.17861223691732933
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,T_GIVEN_PC,177739,9542,19599,26058,122540,29141,35600,9542,0.327442435057136,0.20029368906092643,0.1753590223286989,1.6348115439500082,0.12714874599620957,0.1520834127284371
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,T_GIVEN_PC,183635,2717,3771,34400,142747,6488,37117,2717,0.4187731196054254,0.20212377814686744,0.19418900687000062,2.071864693233351,0.21664934145855796,0.22458411273542478
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,T_GIVEN_PC,188429,9828,17916,28130,132555,27744,37958,9828,0.35423875432525953,0.20144457594107065,0.1750630114820923,1.7584923926116847,0.15279417838418888,0.17917574284316723
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,T_GIVEN_PC,90825,851,1474,15613,72887,2325,16464,851,0.3660215053763441,0.18127167630057803,0.1764180790960452,2.019187513715164,0.18474982907576606,0.1896034262802989
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,V_GIVEN_PCT,0,0,0,0,0,0,0,0,,,,,,
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,V_GIVEN_PCT,68321,311,1098,10160,56752,1409,10471,311,0.2207239176721079,0.15326180822880228,0.1518412242945959,1.4401756068451994,0.0674621094433056,0.06888269337751199
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,V_GIVEN_PCT,127605,694,1690,21910,103311,2384,22604,694,0.2911073825503356,0.17714039418518082,0.17497065188746297,1.6433709763907085,0.11396698836515476,0.11613673066287261
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,V_GIVEN_PCT,139621,1425,4848,16551,116797,6273,17976,1425,0.22716403634624582,0.12874854069230274,0.12411884692683804,1.7644008633010229,0.09841549565394309,0.10304518941940778
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,V_GIVEN_PCT,146536,703,2131,12843,130859,2834,13546,703,0.24805928016937193,0.09244144783534422,0.08937245132287651,2.683420543252553,0.1556178323340277,0.15868682884649543
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,V_GIVEN_PCT,155197,1012,3081,17146,133958,4093,18158,1012,0.2472514048375275,0.11699968427224754,0.11347151630664973,2.1132655731121135,0.13025172056527995,0.13377988853087777
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,V_GIVEN_PCT,167224,1530,4245,28204,133245,5775,29734,1530,0.2649350649350649,0.17780940534851455,0.17469293708849234,1.4899946626320475,0.08712565958655036,0.09024212784657257
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,V_GIVEN_PCT,176344,2382,7082,27578,139302,9464,29960,2382,0.25169061707523244,0.16989520482692919,0.16525647171620325,1.4814462676073026,0.08179541224830325,0.08643414535902919
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,V_GIVEN_PCT,182973,676,2036,17652,162609,2712,18328,676,0.24926253687315633,0.10016778431790482,0.09792467588663105,2.4884501396383696,0.1490947525552515,0.1513378609865253
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,V_GIVEN_PCT,187950,1593,8211,18159,159987,9804,19752,1593,0.16248470012239902,0.10509177972865123,0.10193324576470984,1.5461218807211876,0.057392920393747784,0.060551454357689175
W250_K3_P20_C20_T25_V20,250,3,0.2,0.2,0.25,0.2,T,0.25,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,V_GIVEN_PCT,90641,156,691,6343,83451,847,6499,156,0.18417945690672963,0.0717004446111583,0.07063946366126912,2.568735213645619,0.11247901229557132,0.1135399932454605
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2017,102812,18009,14884,456,1205,15523,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2018,133466,14541,11466,499,1156,13357,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2019,145862,43005,36744,607,2470,35949,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2020,152011,17786,14463,571,1240,12988,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2021,161626,31333,26272,645,1929,29118,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2022,171743,36413,29620,707,2499,32567,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2023,180049,61457,53104,757,3408,47991,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2024,186537,15499,11801,608,1314,11930,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2025,190479,55998,48593,779,3036,49827,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_P,2026,91702,6619,5394,418,454,3091,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2017,94662,4073,2983,240,395,2984,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2018,133044,6284,4550,358,637,5029,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2019,144956,19540,15092,569,1781,15593,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2020,151537,7869,5904,460,730,5026,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2021,160719,13164,10007,545,1158,11394,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2022,171028,16147,12283,641,1419,11884,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2023,179495,29141,23454,719,2306,22542,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2024,186342,6488,4460,428,708,4546,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2025,190241,27744,22578,749,2080,22887,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PC,2026,91647,2325,1702,222,231,1128,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2017,94662,1828,862,159,262,862,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2018,133044,2997,1379,267,449,1389,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2019,144956,7965,3638,494,1225,3711,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2020,151537,3565,1633,318,499,1561,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2021,160719,5221,2287,413,802,2394,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2022,171028,7259,3479,509,1081,3440,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2023,179495,11938,5740,642,1807,5675,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2024,186342,3290,1432,301,487,1444,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2025,190241,12236,6133,675,1789,6170,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCT,2026,91647,1065,500,131,161,437,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2017,94523,374,150,43,55,150,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2018,133012,880,360,115,133,364,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2019,144897,1772,717,201,270,714,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2020,151477,865,360,95,122,359,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2021,160657,1290,502,136,189,531,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2022,170989,1906,836,191,270,820,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2023,179397,3013,1204,311,452,1199,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2024,186336,821,336,93,122,342,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2025,190211,1981,815,225,298,819,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,state_year,S_PCVT,2026,91642,193,95,23,25,77,,,,,,,,,,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,C_GIVEN_P,0,0,0,0,0,0,0,0,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,C_GIVEN_P,78284,4073,5786,7933,60492,9859,12006,4073,0.41312506339385335,0.1533646722190997,0.11593715747168433,2.6937433335602545,0.2597603911747537,0.29718790592216904
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,C_GIVEN_P,128438,6284,7835,17072,97247,14119,23356,6284,0.4450740137403499,0.1818464940282471,0.14933650574270244,2.4475259537927325,0.2632275197121028,0.2957375079976474
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,C_GIVEN_P,140488,19540,22559,14627,83762,42099,34167,19540,0.46414404142616217,0.24320226638574113,0.1486649930378396,1.9084692273795965,0.22094177504042103,0.3154790483883226
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,C_GIVEN_P,147514,7869,9443,18797,111405,17312,26666,7869,0.4545402033271719,0.18076928291551989,0.14436798205864734,2.5144769951850456,0.27377092041165196,0.3101722212685245
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,C_GIVEN_P,156731,13164,17262,20261,106044,30426,33425,13164,0.43265628081246305,0.21326348967338943,0.16041328530145282,2.0287405100379403,0.21939279113907362,0.2722429955110102
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,C_GIVEN_P,168340,16147,19551,21517,111125,35698,37664,16147,0.4523222589500812,0.22373767375549483,0.16221860345893457,2.0216633674505275,0.22858458519458638,0.29010365549114664
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,C_GIVEN_P,177739,29141,31762,20762,96074,60903,49903,29141,0.47848217657586656,0.2807656170002082,0.17770207812660482,1.7042050294054052,0.19771655957565837,0.30078009844926173
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,C_GIVEN_P,183635,6488,8816,23051,145280,15304,29539,6488,0.4239414532148458,0.16085713507773572,0.13693853182123317,2.635515378350933,0.2630843181371101,0.2870029213936126
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,C_GIVEN_P,188429,27744,28016,22899,109770,55760,50643,27744,0.4975609756097561,0.26876436217355076,0.17260249191597132,1.851290742514676,0.22879661343620533,0.32495848369378477
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,C_GIVEN_P,90825,2325,4239,9699,74562,6564,12024,2325,0.35420475319926875,0.1323864574731627,0.11510663296186847,2.675536153470025,0.22181829572610606,0.2390981202374003
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,T_GIVEN_PC,0,0,0,0,0,0,0,0,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,T_GIVEN_PC,78284,1828,2245,17918,56293,4073,19746,1828,0.44880923152467467,0.2522354504113229,0.2414466858012963,1.7793265411059267,0.19657378111335178,0.20736254572337837
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,T_GIVEN_PC,128438,2997,3287,31499,90655,6284,34496,2997,0.4769255251432209,0.2685809495632134,0.257863025361429,1.7757235794974782,0.20834457558000752,0.21906249978179188
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,T_GIVEN_PC,140488,7965,11575,26152,94796,19540,34117,7965,0.40762538382804503,0.2428463641022721,0.21622515461189934,1.6785319612871703,0.16477901972577294,0.1914002292161457
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,T_GIVEN_PC,147514,3565,4304,35560,104085,7869,39125,3565,0.45304358876604395,0.2652290630041894,0.2546457087615024,1.7081219668558265,0.18781452576185453,0.19839788000454156
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,T_GIVEN_PC,156731,5221,7943,32341,111226,13164,37562,5221,0.3966119720449711,0.23965903363087074,0.22526764507163902,1.6549009901118248,0.15695293841410038,0.1713443269733321
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,T_GIVEN_PC,168340,7259,8888,35157,117036,16147,42416,7259,0.44955719328667865,0.2519662587620292,0.23100273994204726,1.7841960090031943,0.19759093452464943,0.2185544533446314
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,T_GIVEN_PC,177739,11938,17203,33185,115413,29141,45123,11938,0.4096633609004495,0.2538722508847242,0.22332063688609538,1.6136594664159079,0.15579111001572532,0.18634272401435414
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,T_GIVEN_PC,183635,3290,3198,43746,133401,6488,47036,3290,0.5070900123304563,0.25613853568219563,0.24694745042253044,1.9797490095735892,0.2509514766482606,0.26014256190792584
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,T_GIVEN_PC,188429,12236,15508,35854,124831,27744,48090,12236,0.4410322952710496,0.2552154923074474,0.22313221520365933,1.7280780695701516,0.1858168029636022,0.21790008006739026
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,T_GIVEN_PC,90825,1065,1260,19885,68615,2325,20950,1065,0.45806451612903226,0.2306633636113405,0.22468926553672317,1.9858572638386327,0.22740115251769177,0.2333752505923091
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2016,,,,,,,V_GIVEN_PCT,0,0,0,0,0,0,0,0,,,,,,
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2017,,,,,,,V_GIVEN_PCT,68321,374,1315,10097,56535,1689,10471,374,0.22143280047365305,0.15326180822880228,0.15153379757473887,1.4448009131086286,0.06817099224485076,0.06989900289891418
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2018,,,,,,,V_GIVEN_PCT,127605,880,2085,21724,102916,2965,22604,880,0.29679595278246207,0.17714039418518082,0.17429396662387678,1.6754843193596742,0.11965555859728125,0.12250198615858529
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2019,,,,,,,V_GIVEN_PCT,139621,1772,6134,16204,115511,7906,17976,1772,0.22413356944093094,0.12874854069230274,0.12302319401738603,1.740862989481098,0.0953850287486282,0.10111037542354491
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2020,,,,,,,V_GIVEN_PCT,146536,865,2640,12681,130350,3505,13546,865,0.24679029957203993,0.09244144783534422,0.08865910187302053,2.669693144698689,0.1543488517366957,0.1581311976990194
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2021,,,,,,,V_GIVEN_PCT,155197,1290,3869,16868,133170,5159,18158,1290,0.2500484590036829,0.11699968427224754,0.11242485237073274,2.137172083489072,0.13304877473143534,0.13762360663295015
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2022,,,,,,,V_GIVEN_PCT,167224,1906,5314,27828,132176,7220,29734,1906,0.26398891966759,0.17780940534851455,0.1739206519837004,1.4846735421568937,0.08617951431907547,0.09006826768388962
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2023,,,,,,,V_GIVEN_PCT,176344,3013,8827,26947,137557,11840,29960,3013,0.2544763513513513,0.16989520482692919,0.16380756698925253,1.497843047486739,0.08458114652442214,0.0906687843620988
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2024,,,,,,,V_GIVEN_PCT,182973,821,2463,17507,162182,3284,18328,821,0.25,0.10016778431790482,0.09742944754548136,2.49581241815801,0.14983221568209518,0.15257055245451864
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2025,,,,,,,V_GIVEN_PCT,187950,1981,10225,17771,157973,12206,19752,1981,0.1622972308700639,0.10509177972865123,0.10111867261471232,1.5443380185312126,0.057205451141412664,0.06117855825535158
W250_K3_P20_C20_T30_V20,250,3,0.2,0.2,0.3,0.2,T,0.3,diagnostic_nonbaseline,interlayer_year,,2026,,,,,,,V_GIVEN_PCT,90641,193,867,6306,83275,1060,6499,193,0.1820754716981132,0.0717004446111583,0.070394391667876,2.5393911109691767,0.11037502708695489,0.11168108003023719
W250_K3_P20_C20_T20_V10,250,3,0.2,0.2,0.2,0.1,V,0.1,diagnostic_nonbaseline,state_year,S_P,2016,0,0,0,0,0,0,,,,,,,,,,,,,,,
W250_K3_P20_C20_T20_V10,250,3,0.2,0.2,0.2,0.1,V,0.1,diagnostic_nonbaseline,state_year,S_P,2017,102812,18009,14884,456,1205,15523,,,,,,,,,,,,,,,
W250_K3_P20_C20_T20_V10,250,3,0.2,0.2,0.2,0.1,V,0.1,diagnostic_nonbaseline,state_year,S_P,2018,133466,14541,11466,499,1156,13357,,,,,,,,,,,,,,,
