candidate_cell_id,metric_id,independent_value,production_value,status
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_bridge_median,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_bridge_max,2,2,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_duration_q90,4,4,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_duration_q95,6,6,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_zone_span_sum,2205,2205,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_zone_span_coverage,0.0014667087056644888,0.0014667087056644888,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_duration_mean,2.2005988023952097,2.2005988023952097,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_duration_median,2.0,2.0,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_max_zone_span,12,12,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_duration_q95_ratio,1.2,1.2,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_confirmed_density,0.9714285714285714,0.9714285714285714,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_bridge_count,21,21,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_bridged_days,21,21,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_raw_false_days,21,21,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_preconfirmation_days,42,42,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_total_gap_days,63,63,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_bridged_day_ratio,0.009523809523809525,0.009523809523809525,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_raw_false_ratio,0.009523809523809525,0.009523809523809525,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_nonconfirmed_ratio,0.02857142857142857,0.02857142857142857,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_max_single_gap,1,1,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_top_zone_share,0.0056022408963585435,0.0056022408963585435,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_merge_ratio,0.01996007984031936,0.01996007984031936,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_revision_count,21,21,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_mega_zone_concentration,0.04943310657596372,0.04943310657596372,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_open_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_active_pending,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_gap_pending,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_reentry_pending,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_confirmed_coverage,0.0014248027426455034,0.0014248027426455034,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_events_per_security_mean,1.926923076923077,1.926923076923077,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_events_per_security_median,2.0,2.0,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_events_per_security_q90,4,4,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_events_per_security_max,6,6,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_events_per_year,100.2,100.2,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_nonzero_years,10,10,passed
r2_s_pcvt_w250_q20_shared__d1__g1,event_diag_max_year_share,0.22355289421157684,0.22355289421157684,passed
r2_s_pcvt_w250_q20_shared__d1__g2,qualified_event_count,984,984,passed
r2_s_pcvt_w250_q20_shared__d1__g2,unique_securities,520,520,passed
r2_s_pcvt_w250_q20_shared__d1__g2,retained_confirmed_day_ratio,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,confirmed_event_coverage,0.0014248027426455034,0.0014248027426455034,passed
r2_s_pcvt_w250_q20_shared__d1__g2,retrospective_qualified_confirmed_coverage,0.0014248027426455034,0.0014248027426455034,passed
r2_s_pcvt_w250_q20_shared__d1__g2,asof_qualified_confirmed_coverage,0.0014248027426455034,0.0014248027426455034,passed
r2_s_pcvt_w250_q20_shared__d1__g2,short_interval_drop_rate,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,bridged_day_ratio,0.025010969723562967,0.025010969723562967,passed
r2_s_pcvt_w250_q20_shared__d1__g2,merge_ratio,0.037601626016260166,0.037601626016260166,passed
r2_s_pcvt_w250_q20_shared__d1__g2,open_event_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,nonzero_years,10,10,passed
r2_s_pcvt_w250_q20_shared__d1__g2,max_year_share,0.22560975609756098,0.22560975609756098,passed
r2_s_pcvt_w250_q20_shared__d1__g2,duration_q95_ratio,1.2,1.2,passed
r2_s_pcvt_w250_q20_shared__d1__g2,unqualified_reentry_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,qualified_component_count,1023,1023,passed
r2_s_pcvt_w250_q20_shared__d1__g2,unqualified_component_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,raw_false_bridged_day_count,57,57,passed
r2_s_pcvt_w250_q20_shared__d1__g2,preconfirmation_gap_day_count,80,80,passed
r2_s_pcvt_w250_q20_shared__d1__g2,total_nonconfirmed_gap_day_count,137,137,passed
r2_s_pcvt_w250_q20_shared__d1__g2,transition_qualification,1023,1023,passed
r2_s_pcvt_w250_q20_shared__d1__g2,transition_unqualified_close,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,transition_event_creation,984,984,passed
r2_s_pcvt_w250_q20_shared__d1__g2,transition_event_terminal,984,984,passed
r2_s_pcvt_w250_q20_shared__d1__g2,transition_accepted_bridge_paths,39,39,passed
r2_s_pcvt_w250_q20_shared__d1__g2,transition_rejected_reentry_paths,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,atomic_diag_interval_count,1023,1023,passed
r2_s_pcvt_w250_q20_shared__d1__g2,atomic_diag_duration_mean,2.093841642228739,2.093841642228739,passed
r2_s_pcvt_w250_q20_shared__d1__g2,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,atomic_diag_duration_q90,4,4,passed
r2_s_pcvt_w250_q20_shared__d1__g2,atomic_diag_duration_q95,5,5,passed
r2_s_pcvt_w250_q20_shared__d1__g2,atomic_diag_singleton_count,491,491,passed
r2_s_pcvt_w250_q20_shared__d1__g2,atomic_diag_fragment_rate,0.47996089931573804,0.47996089931573804,passed
r2_s_pcvt_w250_q20_shared__d1__g2,atomic_diag_natural_exit_count,1023,1023,passed
r2_s_pcvt_w250_q20_shared__d1__g2,atomic_diag_quality_interruption_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,atomic_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_qualified_count,1023,1023,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_unqualified_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_qualification_rate,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_qualified_days,2142,2142,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_retrospective_days,2142,2142,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_asof_days,2142,2142,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_prequalification_days,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_prequalification_right_censored,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_delay_mean,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_delay_median,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_delay_q90,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_delay_q95,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_unqualified_reentry_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,component_diag_unqualified_reentry_rate,,,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_count,984,984,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_natural_count,982,982,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_quality_count,2,2,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_component_q90,1,1,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_component_q95,1,1,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_component_mean,1.0396341463414633,1.0396341463414633,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_component_median,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_component_max,3,3,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_bridge_q90,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_bridge_q95,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_bridge_mean,0.039634146341463415,0.039634146341463415,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_bridge_median,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_bridge_max,2,2,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_duration_q90,5,5,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_duration_q95,6,6,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_zone_span_sum,2279,2279,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_zone_span_coverage,0.0015159315828613923,0.0015159315828613923,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_duration_mean,2.3160569105691056,2.3160569105691056,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_duration_median,2.0,2.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_max_zone_span,18,18,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_duration_q95_ratio,1.2,1.2,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_confirmed_density,0.9398859148749451,0.9398859148749451,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_bridge_count,39,39,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_bridged_days,57,57,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_raw_false_days,57,57,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_preconfirmation_days,80,80,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_total_gap_days,137,137,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_bridged_day_ratio,0.025010969723562967,0.025010969723562967,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_raw_false_ratio,0.025010969723562967,0.025010969723562967,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_nonconfirmed_ratio,0.060114085125054846,0.060114085125054846,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_max_single_gap,2,2,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_top_zone_share,0.006535947712418301,0.006535947712418301,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_merge_ratio,0.037601626016260166,0.037601626016260166,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_revision_count,39,39,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_mega_zone_concentration,0.05265467310223782,0.05265467310223782,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_open_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_active_pending,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_gap_pending,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_reentry_pending,0,0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_confirmed_coverage,0.0014248027426455034,0.0014248027426455034,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_events_per_security_mean,1.8923076923076922,1.8923076923076922,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_events_per_security_median,2.0,2.0,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_events_per_security_q90,3,3,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_events_per_security_max,6,6,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_events_per_year,98.4,98.4,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_nonzero_years,10,10,passed
r2_s_pcvt_w250_q20_shared__d1__g2,event_diag_max_year_share,0.22560975609756098,0.22560975609756098,passed
r2_s_pcvt_w250_q20_shared__d2__g0,qualified_event_count,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g0,unique_securities,358,358,passed
r2_s_pcvt_w250_q20_shared__d2__g0,retained_confirmed_day_ratio,0.7707749766573296,0.7707749766573296,passed
r2_s_pcvt_w250_q20_shared__d2__g0,confirmed_event_coverage,0.001098202300703887,0.001098202300703887,passed
r2_s_pcvt_w250_q20_shared__d2__g0,retrospective_qualified_confirmed_coverage,0.001098202300703887,0.001098202300703887,passed
r2_s_pcvt_w250_q20_shared__d2__g0,asof_qualified_confirmed_coverage,0.0007443297240991215,0.0007443297240991215,passed
r2_s_pcvt_w250_q20_shared__d2__g0,short_interval_drop_rate,0.47996089931573804,0.47996089931573804,passed
r2_s_pcvt_w250_q20_shared__d2__g0,bridged_day_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,merge_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,open_event_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,nonzero_years,10,10,passed
r2_s_pcvt_w250_q20_shared__d2__g0,max_year_share,0.21804511278195488,0.21804511278195488,passed
r2_s_pcvt_w250_q20_shared__d2__g0,duration_q95_ratio,1.2,1.2,passed
r2_s_pcvt_w250_q20_shared__d2__g0,unqualified_reentry_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,qualified_component_count,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g0,unqualified_component_count,491,491,passed
r2_s_pcvt_w250_q20_shared__d2__g0,raw_false_bridged_day_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,preconfirmation_gap_day_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,total_nonconfirmed_gap_day_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,transition_qualification,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g0,transition_unqualified_close,491,491,passed
r2_s_pcvt_w250_q20_shared__d2__g0,transition_event_creation,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g0,transition_event_terminal,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g0,transition_accepted_bridge_paths,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,transition_rejected_reentry_paths,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,atomic_diag_interval_count,1023,1023,passed
r2_s_pcvt_w250_q20_shared__d2__g0,atomic_diag_duration_mean,2.093841642228739,2.093841642228739,passed
r2_s_pcvt_w250_q20_shared__d2__g0,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,atomic_diag_duration_q90,4,4,passed
r2_s_pcvt_w250_q20_shared__d2__g0,atomic_diag_duration_q95,5,5,passed
r2_s_pcvt_w250_q20_shared__d2__g0,atomic_diag_singleton_count,491,491,passed
r2_s_pcvt_w250_q20_shared__d2__g0,atomic_diag_fragment_rate,0.47996089931573804,0.47996089931573804,passed
r2_s_pcvt_w250_q20_shared__d2__g0,atomic_diag_natural_exit_count,1023,1023,passed
r2_s_pcvt_w250_q20_shared__d2__g0,atomic_diag_quality_interruption_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,atomic_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_qualified_count,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_unqualified_count,491,491,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_qualification_rate,0.520039100684262,0.520039100684262,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_qualified_days,1651,1651,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_retrospective_days,1651,1651,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_asof_days,1119,1119,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_prequalification_days,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_prequalification_right_censored,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_delay_mean,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_delay_median,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_delay_q90,1,1,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_delay_q95,1,1,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_unqualified_reentry_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,component_diag_unqualified_reentry_rate,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_count,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_natural_count,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_quality_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_component_q90,1,1,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_component_q95,1,1,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_component_mean,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_component_median,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_component_max,1,1,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_bridge_q90,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_bridge_q95,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_bridge_mean,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_bridge_median,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_bridge_max,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_duration_q90,5,5,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_duration_q95,6,6,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_zone_span_sum,1651,1651,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_zone_span_coverage,0.001098202300703887,0.001098202300703887,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_duration_mean,3.1033834586466167,3.1033834586466167,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_duration_median,3.0,3.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_max_zone_span,12,12,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_duration_q95_ratio,1.2,1.2,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_confirmed_density,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_bridge_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_bridged_days,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_raw_false_days,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_preconfirmation_days,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_total_gap_days,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_bridged_day_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_raw_false_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_nonconfirmed_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_max_single_gap,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_top_zone_share,0.0072683222289521504,0.0072683222289521504,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_merge_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_revision_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_mega_zone_concentration,0.03634161114476075,0.03634161114476075,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_open_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_active_pending,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_gap_pending,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_reentry_pending,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_confirmed_coverage,0.001098202300703887,0.001098202300703887,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_events_per_security_mean,1.4860335195530727,1.4860335195530727,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_events_per_security_median,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_events_per_security_q90,3,3,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_events_per_security_max,4,4,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_events_per_year,53.2,53.2,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_nonzero_years,10,10,passed
r2_s_pcvt_w250_q20_shared__d2__g0,event_diag_max_year_share,0.21804511278195488,0.21804511278195488,passed
r2_s_pcvt_w250_q20_shared__d2__g1,qualified_event_count,525,525,passed
r2_s_pcvt_w250_q20_shared__d2__g1,unique_securities,358,358,passed
r2_s_pcvt_w250_q20_shared__d2__g1,retained_confirmed_day_ratio,0.7707749766573296,0.7707749766573296,passed
r2_s_pcvt_w250_q20_shared__d2__g1,confirmed_event_coverage,0.001098202300703887,0.001098202300703887,passed
r2_s_pcvt_w250_q20_shared__d2__g1,retrospective_qualified_confirmed_coverage,0.001098202300703887,0.001098202300703887,passed
r2_s_pcvt_w250_q20_shared__d2__g1,asof_qualified_confirmed_coverage,0.0007443297240991215,0.0007443297240991215,passed
r2_s_pcvt_w250_q20_shared__d2__g1,short_interval_drop_rate,0.47996089931573804,0.47996089931573804,passed
r2_s_pcvt_w250_q20_shared__d2__g1,bridged_day_ratio,0.004186602870813397,0.004186602870813397,passed
r2_s_pcvt_w250_q20_shared__d2__g1,merge_ratio,0.013333333333333334,0.013333333333333334,passed
r2_s_pcvt_w250_q20_shared__d2__g1,open_event_ratio,0.0,0.0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,nonzero_years,10,10,passed
r2_s_pcvt_w250_q20_shared__d2__g1,max_year_share,0.21904761904761905,0.21904761904761905,passed
r2_s_pcvt_w250_q20_shared__d2__g1,duration_q95_ratio,1.4,1.4,passed
r2_s_pcvt_w250_q20_shared__d2__g1,unqualified_reentry_count,6,6,passed
r2_s_pcvt_w250_q20_shared__d2__g1,qualified_component_count,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g1,unqualified_component_count,491,491,passed
r2_s_pcvt_w250_q20_shared__d2__g1,raw_false_bridged_day_count,7,7,passed
r2_s_pcvt_w250_q20_shared__d2__g1,preconfirmation_gap_day_count,14,14,passed
r2_s_pcvt_w250_q20_shared__d2__g1,total_nonconfirmed_gap_day_count,21,21,passed
r2_s_pcvt_w250_q20_shared__d2__g1,transition_qualification,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g1,transition_unqualified_close,491,491,passed
r2_s_pcvt_w250_q20_shared__d2__g1,transition_event_creation,525,525,passed
r2_s_pcvt_w250_q20_shared__d2__g1,transition_event_terminal,525,525,passed
r2_s_pcvt_w250_q20_shared__d2__g1,transition_accepted_bridge_paths,7,7,passed
r2_s_pcvt_w250_q20_shared__d2__g1,transition_rejected_reentry_paths,6,6,passed
r2_s_pcvt_w250_q20_shared__d2__g1,transition_event_entity_discontinuity_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,atomic_diag_interval_count,1023,1023,passed
r2_s_pcvt_w250_q20_shared__d2__g1,atomic_diag_duration_mean,2.093841642228739,2.093841642228739,passed
r2_s_pcvt_w250_q20_shared__d2__g1,atomic_diag_duration_median,2.0,2.0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,atomic_diag_duration_q90,4,4,passed
r2_s_pcvt_w250_q20_shared__d2__g1,atomic_diag_duration_q95,5,5,passed
r2_s_pcvt_w250_q20_shared__d2__g1,atomic_diag_singleton_count,491,491,passed
r2_s_pcvt_w250_q20_shared__d2__g1,atomic_diag_fragment_rate,0.47996089931573804,0.47996089931573804,passed
r2_s_pcvt_w250_q20_shared__d2__g1,atomic_diag_natural_exit_count,1023,1023,passed
r2_s_pcvt_w250_q20_shared__d2__g1,atomic_diag_quality_interruption_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,atomic_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_qualified_count,532,532,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_unqualified_count,491,491,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_qualification_rate,0.520039100684262,0.520039100684262,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_qualified_days,1651,1651,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_retrospective_days,1651,1651,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_asof_days,1119,1119,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_prequalification_days,538,538,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_prequalification_right_censored,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_delay_mean,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_delay_median,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_delay_q90,1,1,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_delay_q95,1,1,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_unqualified_reentry_count,6,6,passed
r2_s_pcvt_w250_q20_shared__d2__g1,component_diag_unqualified_reentry_rate,0.012219959266802444,0.012219959266802444,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_count,525,525,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_natural_count,523,523,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_quality_count,2,2,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_right_censored_count,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_component_q90,1,1,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_component_q95,1,1,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_component_mean,1.0133333333333334,1.0133333333333334,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_component_median,1.0,1.0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_component_max,2,2,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_bridge_q90,0,0,passed
r2_s_pcvt_w250_q20_shared__d2__g1,event_diag_bridge_q95,0,0,passed
