pair_id,security_id,common_count,eligible,pearson_raw,spearman_midrank,reason
A1_A2,300759.SZ,1719,True,0.49130030439919714,0.5003658947360978,
A1_A2,300760.SZ,1791,True,0.3801048024296001,0.39605778268548736,
A1_A2,300763.SZ,1688,True,0.36177552752661624,0.39275092771642395,
A1_A2,300803.SZ,1525,True,0.4107960910194675,0.47530716975464676,
A1_A2,300832.SZ,1410,True,0.2863433043076286,0.37096467916066933,
A1_A2,300857.SZ,1358,True,0.4512250113387143,0.4438013853842171,
A1_A2,300866.SZ,1338,True,0.41184503903670183,0.44256218562505784,
A1_A2,300888.SZ,1320,True,0.4133471701755126,0.47233377039954166,
A1_A2,300896.SZ,1313,True,0.3809570181001407,0.4658035580654989,
A1_A2,300919.SZ,1257,True,0.4117787405803357,0.4497783629961104,
A1_A2,300953.SZ,1202,True,0.47046476569446294,0.4767217158091522,
A1_A2,300957.SZ,1197,True,0.4208090993286736,0.47241845570865104,
A1_A2,300972.SZ,1181,True,0.43915437067464125,0.42396321988295427,
A1_A2,300999.SZ,1306,True,0.2979174506968271,0.42600570988926506,
A1_A2,301165.SZ,795,True,0.30434565104506667,0.3216295162826322,
A1_A2,301200.SZ,973,True,0.38956210234651306,0.41931187402333686,
A1_A2,301236.SZ,962,True,0.33920557723826583,0.3731341413501911,
A1_A2,301269.SZ,782,True,0.34629985931697155,0.36028693182300975,
A1_A2,301301.SZ,769,True,0.16754117805130056,0.3148583106028726,
A1_A2,301308.SZ,865,True,0.45992605200558245,0.5171632746057448,
A1_A2,301358.SZ,743,True,0.3363502594272394,0.38989243447485683,
A1_A2,301377.SZ,794,True,0.5138159437628511,0.5412495277981262,
A1_A2,301498.SZ,615,True,0.536499741535283,0.5935889989136673,
A1_A2,301526.SZ,527,True,0.406718444636265,0.5156054249485498,
A1_A2,301536.SZ,467,True,0.27701385729994615,0.3339169854984723,
A1_A2,301606.SZ,387,True,0.5278481973193321,0.49523581036275904,
A1_A2,301611.SZ,372,True,0.4575360661234838,0.31284327089252484,
A1_A2,302132.SZ,2380,True,0.40066383351918883,0.4468092229586529,
A1_A2,600000.SH,2424,True,0.39554761015188766,0.36589495381818377,
A1_A2,600004.SH,2468,True,0.45339895080594866,0.45541237594489065,
A1_A2,600008.SH,2269,True,0.38788339323028237,0.39232741079466915,
A1_A2,600009.SH,2301,True,0.40432050603088104,0.4184681720444046,
A1_A2,600010.SH,2381,True,0.40135828662482803,0.4350524685810586,
A1_A2,600011.SH,2468,True,0.353207008243758,0.38471845939066296,
A1_A2,600015.SH,2468,True,0.44719714416609607,0.4377845765725652,
A1_A2,600016.SH,2468,True,0.4762153025813798,0.49327540516650575,
A1_A2,600018.SH,2387,True,0.3181448636733302,0.37191049652299213,
A1_A2,600019.SH,2228,True,0.46325209297449116,0.47113488540398535,
A1_A2,600021.SH,2235,True,0.38631066019683863,0.41665208710508367,
A1_A2,600023.SH,2468,True,0.40214769143725543,0.43446313408059045,
A1_A2,600025.SH,1991,True,0.3895350693464741,0.44560916907660064,
A1_A2,600026.SH,2307,True,0.42284804575757884,0.40573439703169845,
A1_A2,600027.SH,2301,True,0.2862706789428476,0.33203476189712994,
A1_A2,600028.SH,2468,True,0.47148085287337715,0.458493933589952,
A1_A2,600029.SH,2387,True,0.3891231508509502,0.3668168106895623,
A1_A2,600030.SH,2217,True,0.29140410123441696,0.36857145074105646,
A1_A2,600031.SH,2468,True,0.461093249304183,0.4587670711709717,
A1_A2,600032.SH,1158,True,0.41997536366604493,0.4475482238218225,
A1_A2,600036.SH,2468,True,0.40108706797576005,0.4405481774467249,
A1_A2,600038.SH,2380,True,0.37883600754607366,0.4012464193817916,
A1_A2,600039.SH,2158,True,0.4072265088126348,0.4239073923512125,
A1_A2,600048.SH,2276,True,0.4215795480793822,0.4328671913232118,
A1_A2,600050.SH,2295,True,0.32407328401402613,0.33337785279266946,
A1_A2,600060.SH,2389,True,0.4227487882889254,0.4308929524943752,
A1_A2,600061.SH,2379,True,0.34424545689122543,0.38718457076462054,
A1_A2,600062.SH,2468,True,0.32464807709055854,0.3670340750854483,
A1_A2,600066.SH,2389,True,0.4783922549867891,0.4966631147726299,
A1_A2,600085.SH,2468,True,0.2913641470493659,0.3618252427072054,
A1_A2,600089.SH,2384,True,0.4077226267656861,0.43620424133083835,
A1_A2,600095.SH,2213,True,0.3976105649200028,0.44505543286832155,
A1_A2,600098.SH,2468,True,0.3954514849202164,0.4009675528602831,
A1_A2,600100.SH,2284,True,0.4281683591151567,0.4824474295343052,
A1_A2,600104.SH,2468,True,0.4674814912331903,0.4918011267378649,
A1_A2,600105.SH,2380,True,0.5016562073575812,0.47899317138973535,
A1_A2,600109.SH,2380,True,0.3378341044653744,0.38359527024249923,
A1_A2,600111.SH,2468,True,0.3819282935606516,0.3974887815772246,
A1_A2,600115.SH,2395,True,0.3774708837509531,0.41552828312528217,
A1_A2,600118.SH,2468,True,0.40133002668354834,0.37755560846264014,
A1_A2,600126.SH,2383,True,0.38070622310772145,0.47436053932853695,
A1_A2,600131.SH,2301,True,0.4840816972255105,0.4919621628814548,
A1_A2,600132.SH,2468,True,0.3508474696882173,0.3432478501339382,
A1_A2,600141.SH,2319,True,0.4558388421858225,0.5080564094857339,
A1_A2,600143.SH,2273,True,0.41952617226390254,0.4232552882906702,
