transition_path,W,q,K,lag_k,anchor_year,anchor_event_count,control_anchor_count,target_valid_event_count,target_true_event_count,target_valid_control_count,target_true_control_count,observed_probability,baseline_probability,absolute_difference,relative_lift
P_TO_C,120,0.3,not_applicable,20,2024,3968,150081,3933,1235,147991,41941,0.3140096618357488,0.28340236906298355,0.03060729277276525,1.1079994245424358
P_TO_C,120,0.3,not_applicable,20,2025,4567,118736,4544,1915,117338,34474,0.42143485915492956,0.2938008147403228,0.12763404441460674,1.4344237252283207
P_TO_C,120,0.3,not_applicable,20,2026,1407,77050,1332,418,60841,11755,0.3138138138138138,0.19320852714452424,0.12060528666928955,1.6242234152485109
P_TO_C,250,0.1,not_applicable,1,2017,1073,91458,655,127,73160,4561,0.19389312977099238,0.06234281027884089,0.13155031949215149,3.1101121188436314
P_TO_C,250,0.1,not_applicable,1,2018,1063,125385,1029,267,120699,9934,0.2594752186588921,0.08230391303987605,0.17717130561901606,3.1526474146275034
P_TO_C,250,0.1,not_applicable,1,2019,2812,118138,2760,700,113437,10458,0.2536231884057971,0.09219214189373838,0.16143104651205875,2.751028267660012
P_TO_C,250,0.1,not_applicable,1,2020,1105,142296,1072,285,138116,10743,0.2658582089552239,0.07778244374294072,0.18807576521228317,3.4179719247937914
P_TO_C,250,0.1,not_applicable,1,2021,1976,141865,1915,430,137639,12488,0.2245430809399478,0.090730098300627,0.1338129826393208,2.4748466621951852
P_TO_C,250,0.1,not_applicable,1,2022,2489,150539,2445,566,147686,13880,0.2314928425357873,0.09398318053166854,0.13750966200411877,2.4631305434250925
P_TO_C,250,0.1,not_applicable,1,2023,3869,139232,3828,931,137310,15292,0.24320794148380356,0.11136843638482266,0.1318395050989809,2.1838139187248933
P_TO_C,250,0.1,not_applicable,1,2024,1103,178684,1086,273,175895,13309,0.2513812154696133,0.07566445891014525,0.17571675655946803,3.3223156431758682
P_TO_C,250,0.1,not_applicable,1,2025,3363,152090,3346,850,150229,15419,0.25403466826060966,0.10263664139413828,0.15139802686647139,2.4750875010132387
P_TO_C,250,0.1,not_applicable,1,2026,392,88064,388,75,86439,4961,0.19329896907216496,0.05739307488517914,0.13590589418698582,3.367984194240852
P_TO_C,250,0.1,not_applicable,3,2017,1073,91458,661,147,74072,4686,0.22239031770045387,0.06326277135759802,0.15912754634285586,3.5153426403559576
P_TO_C,250,0.1,not_applicable,3,2018,1063,125385,1030,276,120818,10180,0.26796116504854367,0.08425896803456438,0.18370219701397927,3.180209434070231
P_TO_C,250,0.1,not_applicable,3,2019,2812,118138,2761,682,113494,10947,0.24701195219123506,0.09645443812007683,0.15055751407115825,2.5609184709958925
P_TO_C,250,0.1,not_applicable,3,2020,1105,142296,1070,269,138164,10923,0.2514018691588785,0.07905822066529632,0.1723436484935822,3.1799586057371867
P_TO_C,250,0.1,not_applicable,3,2021,1976,141865,1917,435,137712,12715,0.2269170579029734,0.09233037062855814,0.13458668727441525,2.4576643238642766
P_TO_C,250,0.1,not_applicable,3,2022,2489,150539,2447,550,147748,14213,0.22476501838986515,0.09619757966266887,0.12856743872719628,2.336493487445704
P_TO_C,250,0.1,not_applicable,3,2023,3869,139232,3829,954,137373,15961,0.24915121441629667,0.1161873148289693,0.13296389958732738,2.144392568010145
P_TO_C,250,0.1,not_applicable,3,2024,1103,178684,1087,252,175910,13537,0.23183072677092917,0.07695412426809163,0.15487660250283752,3.012583522661901
P_TO_C,250,0.1,not_applicable,3,2025,3363,152090,3347,855,150262,15827,0.2554526441589483,0.10532935805459796,0.15012328610435033,2.4252748604670433
P_TO_C,250,0.1,not_applicable,3,2026,392,88064,388,72,84874,4810,0.18556701030927836,0.05667224356104343,0.1288947667482349,3.2743896950082516
P_TO_C,250,0.1,not_applicable,5,2017,1073,91458,674,141,74982,4876,0.20919881305637983,0.06502894027900029,0.14416987277737953,3.217010951721385
P_TO_C,250,0.1,not_applicable,5,2018,1063,125385,1030,260,120930,10519,0.2524271844660194,0.08698420573885719,0.16544297872716224,2.9019887268253375
P_TO_C,250,0.1,not_applicable,5,2019,2812,118138,2761,661,113550,11427,0.23940601231437886,0.10063408190224571,0.13877193041213315,2.3789754702282067
P_TO_C,250,0.1,not_applicable,5,2020,1105,142296,1071,253,138209,11172,0.23622782446311857,0.08083409908182534,0.15539372538129323,2.922378391623985
P_TO_C,250,0.1,not_applicable,5,2021,1976,141865,1918,429,137789,13027,0.22367049009384776,0.09454310576315961,0.12912738433068816,2.3658043417165264
P_TO_C,250,0.1,not_applicable,5,2022,2489,150539,2447,544,147811,14625,0.2223130363710666,0.09894392162964867,0.12336911474141794,2.246858955148289
P_TO_C,250,0.1,not_applicable,5,2023,3869,139232,3830,910,137435,16668,0.23759791122715404,0.1212791501437043,0.11631876108344974,1.9590994078176094
P_TO_C,250,0.1,not_applicable,5,2024,1103,178684,1088,218,175928,13732,0.20036764705882354,0.07805465872402347,0.12231298833480007,2.5670171432977504
P_TO_C,250,0.1,not_applicable,5,2025,3363,152090,3348,853,150298,16366,0.25477897252090803,0.10889033786211394,0.1458886346587941,2.339775755343238
P_TO_C,250,0.1,not_applicable,5,2026,392,88064,388,63,83308,4686,0.16237113402061856,0.0562490997263168,0.10612203429430175,2.8866441384954524
P_TO_C,250,0.1,not_applicable,10,2017,1073,91458,694,127,77135,5268,0.1829971181556196,0.06829584494717054,0.11470127320844904,2.679476596228876
P_TO_C,250,0.1,not_applicable,10,2018,1063,125385,1033,209,121188,11246,0.20232333010648595,0.09279796679539229,0.10952536331109367,2.1802560669522335
P_TO_C,250,0.1,not_applicable,10,2019,2812,118138,2764,560,113698,12086,0.20260492040520983,0.10629914334464986,0.09630577706055997,1.9059882707456186
P_TO_C,250,0.1,not_applicable,10,2020,1105,142296,1074,194,138315,11672,0.18063314711359404,0.08438708744532408,0.09624605966826996,2.1405306496758705
P_TO_C,250,0.1,not_applicable,10,2021,1976,141865,1920,404,137991,13550,0.21041666666666667,0.09819480980643665,0.11222185686023002,2.1428491697416976
P_TO_C,250,0.1,not_applicable,10,2022,2489,150539,2452,520,147962,15519,0.21207177814029363,0.10488503805031021,0.10718674008998341,2.0219449988526406
P_TO_C,250,0.1,not_applicable,10,2023,3869,139232,3832,801,137601,17788,0.20902922755741127,0.12927231633491035,0.07975691122250092,1.6169682224604986
P_TO_C,250,0.1,not_applicable,10,2024,1103,178684,1085,189,175978,13985,0.17419354838709677,0.07947016104285763,0.09472338734423914,2.191936521849447
P_TO_C,250,0.1,not_applicable,10,2025,3363,152090,3349,803,150379,17503,0.2397730665870409,0.11639258141096828,0.12338048517607261,2.0600373638971963
P_TO_C,250,0.1,not_applicable,10,2026,392,88064,389,48,79410,4337,0.12339331619537275,0.05461528774713512,0.06877802844823763,2.2593182474232303
P_TO_C,250,0.1,not_applicable,20,2017,1073,91458,780,107,80948,5885,0.1371794871794872,0.07270099323022187,0.06447849394926532,1.886899766899767
P_TO_C,250,0.1,not_applicable,20,2018,1063,125385,1038,170,121706,12176,0.16377649325626203,0.1000443692176228,0.06373212403863923,1.637038591347456
P_TO_C,250,0.1,not_applicable,20,2019,2812,118138,2767,509,113973,12638,0.1839537405131912,0.1108859115755486,0.07306782893764259,1.6589460094563964
P_TO_C,250,0.1,not_applicable,20,2020,1105,142296,1079,170,138539,12053,0.15755329008341057,0.08700077234569327,0.0705525177377173,1.8109412805828937
P_TO_C,250,0.1,not_applicable,20,2021,1976,141865,1930,407,138401,14146,0.21088082901554403,0.10221024414563479,0.10867058486990924,2.063206391671166
P_TO_C,250,0.1,not_applicable,20,2022,2489,150539,2457,515,148248,16342,0.2096052096052096,0.11023420214775241,0.09937100745745718,1.9014535010129183
P_TO_C,250,0.1,not_applicable,20,2023,3869,139232,3843,724,137915,17965,0.18839448347645069,0.1302613928869231,0.05813309058952759,1.446280277687431
P_TO_C,250,0.1,not_applicable,20,2024,1103,178684,1087,152,176084,14451,0.13983440662373506,0.08206878535244543,0.05776562127128963,1.7038683590017136
P_TO_C,250,0.1,not_applicable,20,2025,3363,152090,3352,795,150481,18977,0.23717183770883055,0.12610894398628397,0.11106289372254657,1.8806900621943685
P_TO_C,250,0.1,not_applicable,20,2026,392,88064,390,44,71627,3533,0.11282051282051282,0.049324975218842056,0.06349553760167076,2.287289802376131
P_TO_C,250,0.2,not_applicable,1,2017,1530,82809,1038,314,67783,7660,0.302504816955684,0.11300768629302332,0.18949713066266066,2.6768516981340897
P_TO_C,250,0.2,not_applicable,1,2018,1713,117276,1654,660,112824,16656,0.39903264812575573,0.14762816422037864,0.25140448390537706,2.702957462304291
P_TO_C,250,0.2,not_applicable,1,2019,3425,99466,3366,1187,95109,13528,0.35264408793820556,0.14223680198509078,0.21040728595311478,2.4792745830658482
P_TO_C,250,0.2,not_applicable,1,2020,1852,132177,1801,629,128240,18057,0.34925041643531374,0.14080630068621336,0.20844411574910038,2.4803607134997305
P_TO_C,250,0.2,not_applicable,1,2021,2781,127713,2710,914,123853,19364,0.3372693726937269,0.15634663673871443,0.1809227359550125,2.1571898169921586
P_TO_C,250,0.2,not_applicable,1,2022,3786,131502,3730,1258,128927,20225,0.3372654155495979,0.15687171810404338,0.1803936974455545,2.149944041066156
P_TO_C,250,0.2,not_applicable,1,2023,4517,113918,4461,1482,112270,19313,0.33221250840618693,0.17202280217333216,0.16018970623285478,1.9312120498504948
P_TO_C,250,0.2,not_applicable,1,2024,2102,168927,2070,771,166274,22427,0.372463768115942,0.1348797767540325,0.2375839913619095,2.7614500637495043
P_TO_C,250,0.2,not_applicable,1,2025,3996,130578,3981,1354,128809,21537,0.34011554885707107,0.16720104961609825,0.17291449924097282,2.03417113491807
P_TO_C,250,0.2,not_applicable,1,2026,683,84084,678,181,82485,9185,0.2669616519174041,0.11135357943868582,0.1556080724787183,2.397423174568
P_TO_C,250,0.2,not_applicable,3,2017,1530,82809,1055,312,68558,7982,0.2957345971563981,0.11642696694769393,0.17930763020870416,2.5400867591892182
P_TO_C,250,0.2,not_applicable,3,2018,1713,117276,1653,650,112930,17158,0.3932244404113733,0.15193482688391038,0.2412896135274629,2.5881126037799502
P_TO_C,250,0.2,not_applicable,3,2019,3425,99466,3368,1215,95160,14302,0.3607482185273159,0.15029424127784782,0.2104539772494681,2.400279714379764
P_TO_C,250,0.2,not_applicable,3,2020,1852,132177,1803,627,128275,18487,0.34775374376039936,0.1441200545702592,0.20363368919014016,2.412944852105005
P_TO_C,250,0.2,not_applicable,3,2021,2781,127713,2710,917,123921,19796,0.33837638376383766,0.1597469355476473,0.17862944821619037,2.11820265974937
P_TO_C,250,0.2,not_applicable,3,2022,3786,131502,3730,1249,128979,20894,0.3348525469168901,0.16199536358632025,0.17285718333056985,2.067050188991747
P_TO_C,250,0.2,not_applicable,3,2023,4517,113918,4463,1533,112322,20269,0.3434909253865113,0.18045440786310785,0.16303651752340348,1.9034776121793737
P_TO_C,250,0.2,not_applicable,3,2024,2102,168927,2070,778,166288,22943,0.37584541062801935,0.1379714711825267,0.23787393944549265,2.7240806190346545
P_TO_C,250,0.2,not_applicable,3,2025,3996,130578,3980,1346,128846,22202,0.33819095477386935,0.1723142355990873,0.16587671917478206,1.9626408323031244
P_TO_C,250,0.2,not_applicable,3,2026,683,84084,680,185,80921,8939,0.27205882352941174,0.11046576290456124,0.16159306062485052,2.4628338806156758
P_TO_C,250,0.2,not_applicable,5,2017,1530,82809,1078,306,69332,8333,0.28385899814471244,0.12018981134252582,0.16366918680218662,2.3617559173609988
P_TO_C,250,0.2,not_applicable,5,2018,1713,117276,1655,597,113026,17804,0.3607250755287009,0.157521278289951,0.20320379723874993,2.2900085591275525
P_TO_C,250,0.2,not_applicable,5,2019,3425,99466,3368,1193,95216,15251,0.35421615201900236,0.16017266005713326,0.1940434919618691,2.211464502697615
P_TO_C,250,0.2,not_applicable,5,2020,1852,132177,1803,593,128313,19028,0.32889628397115916,0.1482936257432996,0.18060265822785956,2.217872024657943
P_TO_C,250,0.2,not_applicable,5,2021,2781,127713,2714,907,123987,20362,0.3341930729550479,0.1642268947550953,0.1699661781999526,2.0349472810371045
P_TO_C,250,0.2,not_applicable,5,2022,3786,131502,3734,1198,129031,21703,0.3208355650776647,0.168199889948927,0.15263567512873769,1.907465963117364
P_TO_C,250,0.2,not_applicable,5,2023,4517,113918,4467,1556,112369,21381,0.34833221401387954,0.1902748978810882,0.15805731613279134,1.8306787594839171
P_TO_C,250,0.2,not_applicable,5,2024,2102,168927,2070,709,166301,23513,0.34251207729468597,0.14138820572335706,0.2011238715713289,2.4224939806142802
P_TO_C,250,0.2,not_applicable,5,2025,3996,130578,3982,1365,128883,23179,0.3427925665494726,0.17984528603462055,0.16294728051485205,1.9060414320978332
P_TO_C,250,0.2,not_applicable,5,2026,683,84084,680,179,79362,8745,0.26323529411764707,0.11019127542148635,0.15304401869616072,2.3888941580062557
P_TO_C,250,0.2,not_applicable,10,2017,1530,82809,1115,290,71118,9020,0.2600896860986547,0.1268314632020023,0.13325822289665237,2.050671651437264
P_TO_C,250,0.2,not_applicable,10,2018,1713,117276,1664,558,113255,19128,0.33533653846153844,0.16889320559798685,0.1664433328635516,1.985494545350352
P_TO_C,250,0.2,not_applicable,10,2019,3425,99466,3370,1088,95357,16588,0.3228486646884273,0.17395681491657666,0.14889184977185066,1.8559127151371089
P_TO_C,250,0.2,not_applicable,10,2020,1852,132177,1809,542,128402,19947,0.2996130458817026,0.15534804753820033,0.1442649983435023,1.9286566560035283
P_TO_C,250,0.2,not_applicable,10,2021,2781,127713,2721,857,124166,21324,0.3149577361264241,0.17173783483401253,0.14321990129241155,1.8339449570377777
P_TO_C,250,0.2,not_applicable,10,2022,3786,131502,3738,1167,129161,23170,0.31219903691813805,0.17938851510904993,0.13281052180908812,1.7403513080441793
P_TO_C,250,0.2,not_applicable,10,2023,4517,113918,4473,1417,112510,23303,0.3167896266487816,0.2071193671673629,0.10967025948141867,1.5295026775202512
P_TO_C,250,0.2,not_applicable,10,2024,2102,168927,2072,583,166347,24544,0.2813706563706564,0.14754699513667213,0.13382366123398426,1.906990082109256
P_TO_C,250,0.2,not_applicable,10,2025,3996,130578,3979,1325,128967,25210,0.3329982407640111,0.19547636217016756,0.13752187859384352,1.7035217816982235
P_TO_C,250,0.2,not_applicable,10,2026,683,84084,677,153,75469,8081,0.2259970457902511,0.1070770780055387,0.1189199677847124,2.1106015404955403
P_TO_C,250,0.2,not_applicable,20,2017,1530,82809,1218,268,74206,10179,0.2200328407224959,0.137172196318357,0.0828606444041389,1.604062970690002
P_TO_C,250,0.2,not_applicable,20,2018,1713,117276,1675,483,113743,21291,0.2883582089552239,0.1871851454595008,0.10117306349572311,1.5404972881120678
P_TO_C,250,0.2,not_applicable,20,2019,3425,99466,3365,1144,95641,18028,0.3399702823179792,0.1884965652805805,0.1514737170373987,1.8035887381392195
P_TO_C,250,0.2,not_applicable,20,2020,1852,132177,1816,507,128607,20995,0.2791850220264317,0.16324927881064016,0.11593574321579153,1.7101761432604574
P_TO_C,250,0.2,not_applicable,20,2021,2781,127713,2730,851,124549,22662,0.3117216117216117,0.18195248456430801,0.1297691271573037,1.7132033809158513
P_TO_C,250,0.2,not_applicable,20,2022,3786,131502,3743,1139,129441,25453,0.3043013625434144,0.19663785044923943,0.10766351209417496,1.5475218115342828
P_TO_C,250,0.2,not_applicable,20,2023,4517,113918,4483,1349,112740,24508,0.3009145661387464,0.21738513393649103,0.08352943220225537,1.3842462945357545
P_TO_C,250,0.2,not_applicable,20,2024,2102,168927,2072,438,166443,25954,0.21138996138996138,0.15593326243819206,0.05545669895176933,1.355643806104236
P_TO_C,250,0.2,not_applicable,20,2025,3996,130578,3976,1380,129068,27989,0.3470824949698189,0.21685468125329282,0.1302278137165261,1.6005303319434274
P_TO_C,250,0.2,not_applicable,20,2026,683,84084,673,123,67702,6729,0.1827637444279346,0.0993914507695489,0.08337229365838571,1.8388276155833005
P_TO_C,250,0.3,not_applicable,1,2017,1822,74149,1343,529,61966,10078,0.39389426656738646,0.16263757544459864,0.23125669112278782,2.421914280821063
P_TO_C,250,0.3,not_applicable,1,2018,2366,108279,2271,1059,104170,21759,0.4663143989431968,0.20887971584909282,0.257434683094104,2.2324542000051846
P_TO_C,250,0.3,not_applicable,1,2019,3578,83799,3503,1410,79772,14546,0.40251213245789325,0.18234468234468235,0.2201674501132109,2.2074245724206696
P_TO_C,250,0.3,not_applicable,1,2020,2451,120954,2396,1020,117251,23309,0.4257095158597663,0.19879574587849996,0.22691376998126633,2.1414417797448824
P_TO_C,250,0.3,not_applicable,1,2021,3347,113881,3261,1360,110395,23325,0.41704998466728,0.21128674305901535,0.20576324160826465,1.97385779452709
P_TO_C,250,0.3,not_applicable,1,2022,4447,112690,4381,1788,110415,23663,0.4081259986304497,0.21430964995698049,0.1938163486734692,1.9043752752728353
P_TO_C,250,0.3,not_applicable,1,2023,4588,92826,4534,1792,91452,20100,0.39523599470666076,0.219787429471198,0.17544856523546276,1.7982647854683353
P_TO_C,250,0.3,not_applicable,1,2024,2958,157338,2923,1355,154829,30127,0.46356483065343823,0.19458241027197748,0.26898242038146075,2.3823573261606263
P_TO_C,250,0.3,not_applicable,1,2025,4338,111925,4320,1768,110237,24788,0.40925925925925927,0.22486098134020338,0.1843982779190559,1.8200545813685236
P_TO_C,250,0.3,not_applicable,1,2026,940,79313,934,344,77738,12719,0.3683083511777302,0.16361367670894544,0.20469467446878475,2.251085352925103
P_TO_C,250,0.3,not_applicable,3,2017,1822,74149,1358,542,62634,10481,0.39911634756995584,0.1673372289810646,0.23177911858889125,2.385101928603818
P_TO_C,250,0.3,not_applicable,3,2018,2366,108279,2274,1095,104272,22496,0.4815303430079156,0.21574344023323616,0.2657869027746794,2.231958211509663
P_TO_C,250,0.3,not_applicable,3,2019,3578,83799,3504,1486,79827,15312,0.4240867579908676,0.19181479950392724,0.23227195848694035,2.210917818060148
P_TO_C,250,0.3,not_applicable,3,2020,2451,120954,2396,1051,117275,23966,0.4386477462437396,0.2043572798976764,0.23429046634606318,2.14647477429419
P_TO_C,250,0.3,not_applicable,3,2021,3347,113881,3264,1369,110444,23811,0.41942401960784315,0.2155934229111586,0.20383059669668455,1.945439772439991
P_TO_C,250,0.3,not_applicable,3,2022,4447,112690,4382,1818,110460,24521,0.41487905066179825,0.22198986058301648,0.19288919007878177,1.8689099113454686
P_TO_C,250,0.3,not_applicable,3,2023,4588,92826,4535,1909,91492,21066,0.42094818081587654,0.2302496393127268,0.19069854150314974,1.8282251475935714
P_TO_C,250,0.3,not_applicable,3,2024,2958,157338,2922,1354,154838,30927,0.46338124572210815,0.19973779046487297,0.2636434552572352,2.3199477907692234
P_TO_C,250,0.3,not_applicable,3,2025,4338,111925,4321,1836,110273,25506,0.4249016431381625,0.23129868598841058,0.1936029571497519,1.8370257544803024
P_TO_C,250,0.3,not_applicable,3,2026,940,79313,934,332,76179,12375,0.3554603854389722,0.16244634348048675,0.19301404195848543,2.1881710466549866
P_TO_C,250,0.3,not_applicable,5,2017,1822,74149,1383,521,63274,11003,0.3767172812725958,0.1738944906280621,0.2028227906445337,2.1663554717115536
P_TO_C,250,0.3,not_applicable,5,2018,2366,108279,2274,1056,104366,23492,0.46437994722955145,0.22509246306268324,0.2392874841668682,2.063063067110479
P_TO_C,250,0.3,not_applicable,5,2019,3578,83799,3505,1475,79886,16301,0.42082738944365194,0.20405327591818342,0.21677411352546852,2.062340766400563
P_TO_C,250,0.3,not_applicable,5,2020,2451,120954,2396,1006,117307,24811,0.41986644407345575,0.21150485478274952,0.20836158929070622,1.985138565754096
P_TO_C,250,0.3,not_applicable,5,2021,3347,113881,3269,1400,110493,24507,0.4282655246252677,0.22179685590942413,0.20646866871584355,1.930890872502538
P_TO_C,250,0.3,not_applicable,5,2022,4447,112690,4384,1825,110506,25691,0.41628649635036497,0.2324851139304653,0.18380138241989966,1.7905941989682548
P_TO_C,250,0.3,not_applicable,5,2023,4588,92826,4535,1928,91526,22426,0.42513781697905184,0.24502327207569433,0.18011454490335752,1.7350915828424462
P_TO_C,250,0.3,not_applicable,5,2024,2958,157338,2923,1312,154847,31849,0.4488539172083476,0.20568044585946127,0.24317347134888634,2.182287749001884
P_TO_C,250,0.3,not_applicable,5,2025,4338,111925,4322,1899,110310,26686,0.4393799167052291,0.24191823044148308,0.197461686263746,1.816233178886076
P_TO_C,250,0.3,not_applicable,5,2026,940,79313,933,318,74624,12113,0.3408360128617363,0.1623204331046312,0.1785155797571051,2.0997726924621656
P_TO_C,250,0.3,not_applicable,10,2017,1822,74149,1432,504,64724,12104,0.35195530726256985,0.1870094555342686,0.16494585172830126,1.8820187795160748
P_TO_C,250,0.3,not_applicable,10,2018,2366,108279,2278,965,104581,25523,0.4236172080772608,0.24405006645566593,0.17956714162159484,1.7357799333122286
P_TO_C,250,0.3,not_applicable,10,2019,3578,83799,3507,1473,80035,18106,0.42001710863986313,0.2262260261135753,0.19379108252628782,1.8566259411240167
P_TO_C,250,0.3,not_applicable,10,2020,2451,120954,2403,921,117382,26424,0.383270911360799,0.22511117547835272,0.15815973588244628,1.7025850029273883
P_TO_C,250,0.3,not_applicable,10,2021,3347,113881,3279,1335,110613,25999,0.4071363220494053,0.23504470541437264,0.17209161663503267,1.7321654675507083
P_TO_C,250,0.3,not_applicable,10,2022,4447,112690,4384,1757,110629,28119,0.40077554744525545,0.25417386038018963,0.14660168706506582,1.5767771982759404
P_TO_C,250,0.3,not_applicable,10,2023,4588,92826,4545,1901,91624,25072,0.41826182618261826,0.2736400942984371,0.14462173188418115,1.5285107515218654
